	yes
spirit	-0.8819979488590578
spoken_for	0.22912856104737972
spoken_for_some	0.14783289564355806
spread_at	0.38615862283443697
spread_at_large	1.9657587147816522
st	-3.1495661341959997
staff	-1.1331865205411986
stand	0.40529534719099475
stand_for_the	0.5407093314365
standards	-0.5244357143556608
stands_approved	0.18261940457252973
stark	-0.6377056665770457
start	-0.2160863772515497
state	-1.1708111982766698
state_his	0.1997320249804669
state_it	0.9018214041661877
state_of_the	0.6893349351404089
state_the	0.04655606504266528
state_to	-0.5042705589863471
stated	0.1557822160253952
statement	0.028488924204654553
statement_of	-0.189842094580647
states	-0.5348470478489687
states_i	-0.2549171932394698
states_is	-0.4909481215242796
states_is_there	-1.3262653577495729
states_the	-0.2968648603284363
status	-0.6354663793597664
statute	-0.41984063483787354
stay	-0.7463725119179806
steel	-1.5929315605766656
stephanie	-0.1375444036126413
steve	-1.3131343616629128
steven	-0.03592722824726988
stewart	-0.15944827362368127
still	-0.19110546751741098
still_in	0.7447482357370077
still_in_the	0.8491117729425249
stock	-0.3173452434222285
stone	-3.6605056079290987
stop	-0.47548916320007883
strategic	-0.263882923840412
strategy	-0.48261830279832163
street	-3.174054437904887
streets	-0.011706265924097924
stricken_out	1.3445439098378829
strike	-0.41749678173106336
strike_out_the	0.11731284421914545
strikes	-0.6973573624215822
strong	-1.022102492988242
strongly	-1.5503950746943946
student	-1.049637792133566
students	-1.3535241031676362
study	-1.6026406707052514
su	-3.3437967335112484
subcommittee	-0.750755880630536
subject	-0.41360137096684113
submit	-0.4550166903532986
submit_a_resolution	1.9401837188934812
submit_their_report	0.038575776466970524
submit_to	-0.24360887315973162
submits_the_following	0.06740528043343075
submitted_by	-0.03216816186254026
substantial	-0.18654231309688432
substitute	-0.6473047868699549
substitute_amendment	-1.0151638444974729
succeed	-0.028985793101663233
such	-1.2539012897957886
such_a	-0.20684272955157124
such_as	-0.1779644265002511
such_statement	0.9723931051643142
such_time	0.2281396669011563
such_time_as	0.6772312702073565
sufficient_second	2.448416894910201
sugar	-1.1281778445337562
suggested	-1.6123699100461248
suggestions	-0.28278131079527236
suggestions_of	-0.19595733146952926
summary	-0.24519038159705162
superfund	-1.7196332558457539
superior	-0.2378527682662282
supply	-0.6854813792862477
support	-1.256353733255747
support_of	-0.0027356734380904746
support_of_hr	-0.2923813020474898
support_of_this	2.1339697202834524
support_this_legislation	1.1246877081304927
supported	-0.8698571210686534
supporting	-0.518801554945098
suppose	-0.020232239048282752
sure	-0.6693010787455094
sure_of_that	2.216674351262958
sure_that	-0.16395600914927377
suspend_the	-0.05933729827550654
system	-1.9621981867739127
systems	-1.2663881026048702
t	-2.5337360942896545
table_the	-1.6804093401129134
table_with_no	1.600582756183299
take	-1.113552188485179
take_it	-0.17577415649893355
take_the	-0.3615047192319338
take_unanimous	0.12031321006012323
take_unanimous_consent	0.4666188815716827
taken	-1.7699050654301722
taking	-2.264213371982585
talk	-0.6431072908532127
talking	-1.0386282687183142
talking_about	-0.04890434453904266
tariff	-0.40325860183785317
tax	-2.1454676096399927
taxation	-1.8594568994399094
taxpayers	-0.1492543130596449
taylor	-0.6865780379701171
team	-0.3886927581437957
technical	-1.1159344287928423
technologies	-0.23191688621367904
technology	-1.0941951944631998
television	-0.8997509076982323
tell	-1.042450163256606
tellers	0.31283268643385354
temple	-0.07558775269257156
tempore_is	-0.21469412499683496
tempore_the	-2.7564195188463
tenn	-0.8436117730692326
tennessee	-0.4402922312718387
tennessee_the	-0.4158482525592746
ternpore	0.8063554097376516
ternpore_laid	0.667458154694052
territories	-1.6264815228252416
territory	-0.09249963360255026
testimony	-0.3254175333170225
tests	-0.4865301539955927
tex	-2.3294566120123545
texas	-1.7100637990302145
texas_mr	-0.9605717871267722
texas_the	-0.4361005419497943
text_of	0.06924997401640623
text_of_the	0.17728359568991714
th	-0.9692236096319888
than	-2.393755877938311
than_the	-0.5078224402652229
thank	0.4924785949785399
thank_my	0.42709804391288214
thank_the	-0.6270235430885217
thank_the_chair	-0.11015609179420775
thank_the_chairman	1.4076021250998325
thank_the_distinguished	0.8380583521474613
thank_the_gentleman	-0.013894086811047989
thank_the_senator	-0.36441635537782696
thank_you	1.5769968847452016
thank_you_very	0.6037107093922538
that	-0.005313560834165309
that_a	-1.5961733376849765
that_action_will	2.3509063122081386
that_all	0.05220678353943084
that_all_committees	0.09251961681024586
that_all_members	0.4591192154859188
that_amendment	0.28937337101911587
that_an	-0.6603429819882103
that_are	-1.984395692509656
that_before	-1.3290883751168412
that_can	0.19740825664327274
that_does_not	0.5943725262691557
that_has	0.32514273748541883
that_has_already	1.3707657373656432
that_has_been	0.10904110711859295
that_has_nothing	0.24853233086025742
that_he	-0.878968399057002
that_his	-1.2982644759277988
that_i	-2.4796374013035174
that_i_do	0.09456015167004958
that_i_have	-2.120661779020557
that_i_know	0.5303398679102658
that_if	-0.9863388832400524
that_in	-0.7464243997863682
that_is	1.6021728767587298
that_is_a	1.4977894499864717
that_is_absolutely	0.2692780468255902
that_is_all	1.0138876637345993
that_is_also	0.7076825520239687
that_is_another	0.4105821378260802
that_is_exactly	0.7116153959728543
that_is_my	2.6362154925024477
that_is_right	0.28294099446100973
that_is_the	-0.026005363457530038
that_is_there	-0.5820652375853056
that_is_true	0.6034310946847542
that_is_what	0.5727698163718802
that_it	-1.6886200407050513
that_it_be	0.7764537564346833
that_matter	-0.39326507642933084
that_may_be	0.7079211807006961
that_motion	0.6907119990667375
that_motion_on	0.12920064117282049
that_mr	-3.0985645689290453
that_no	-1.2255105084876212
that_on	-0.3685007014579278
that_order_will	1.5775335674662505
that_ought	0.5474602502829423
that_ought_to	0.008215923358260263
that_our	-0.8926618845060598
that_pursuant	-1.0471109755486783
that_pursuant_to	-0.14274060743500064
that_statements	0.4490831807703264
that_such	-2.021836370537535
that_that	-1.242630155430901
that_the	-2.292383969926077
that_the_amendment	-0.05763636246098135
that_the_bill	-0.040631273481567226
that_the_gentleman	-2.321079479446953
that_the_managers	-0.2713241264227182
that_the_senate	1.940674676133697
that_the_senator	-1.7206872687334913
that_there	-2.410274145801818
that_there_is	-0.05777374968349413
that_they	-1.7591349823415543
that_this	-2.7102931979665
that_time	-1.1032532823710177
that_was	0.18567710686196023
that_was_last	0.7398251122782548
that_was_my	2.092043092259353
that_was_the	1.4067243061352122
that_we	-1.3851786949703329
that_what	-0.9942747904572262
that_when_the	0.5653193522592789
that_will	-0.7134198928299393
that_will_be	0.9981368296280975
that_will_not	1.0798046285578642
that_would	0.42161652584267073
that_would_be	2.200793643552109
that_you	-1.043920677908543
the	1.3288731948295298
the_absence	0.13613495317875143
the_absence_of	0.6003706246474361
the_absentees_be	0.02186719968192715
the_adverse_report	0.16459277274593886
the_affirmative	2.4134444937674524
the_affirmative_the	0.5831518713937902
the_amendment	0.6953636633411036
the_amendment_i	-1.1614212006564035
the_amendment_mr	-0.29434935617862396
the_amendment_no	-2.4062180042096117
the_amendment_of	-0.8483204379463465
the_amendment_the	-1.9026435746755905
the_amendment_was	-0.17668060753636303
the_amendment_which	-0.17432904801122567
the_amendment_will	0.2252739389511047
the_amendments	0.12907314516456092
the_answer_is	0.5003659711730675
the_appropriation	-0.5179805247635392
the_ayes	0.33573900219612074
the_balance_of	0.04747410434442208
the_bar_of	0.05002601409527444
the_best	-0.10363792323295541
the_bill	0.9670340704873618
the_bill_be	0.2384498474101303
the_bill_hr	0.28065438401756254
the_bill_i	-0.4041958421674098
the_bill_in	-0.979037195988946
the_bill_is	0.6227826667621351
the_bill_the	-0.4575360190154497
the_bill_there	-0.2616293070036279
the_bill_was	-0.8571087369381982
the_bill_will	0.14280220997379164
the_budget	-0.924623537622977
the_calendar	0.7167239636128067
the_calendar_and	-0.16117254706967366
the_calendar_i	-0.6505965515889514
the_call	1.0675843705609755
the_case	-0.43177793467277137
the_chair	1.0974991964032506
the_chair_hears	-0.1669829780693485
the_chair_i	-1.009188107599545
the_chair_mr	-0.9846917664744227
the_chair_recognizes	0.09507384745110119
the_chair_twothirds	0.8425231568090782
the_chair_will	0.24583274391687604
the_chairman	-1.484817861018688
the_chairs	0.2347052813479435
the_chairs_prior	0.04462540064287164
the_clerk	2.6706005248710354
the_clerk_finished	-0.35901629515935773
the_clerk_will	1.770303146800773
the_committee	0.31891447201814077
the_committee_of	-2.2145497646241448
the_committee_on	0.006362917830093939
the_committee_will	0.9228131849957071
the_communist_party	0.5841151457829343
the_compilation_required	0.5644091621728013
the_conclusion	-0.5780912193336867
the_conferees	0.2498764109320084
the_conference	0.03908259470097986
the_conference_asked	0.38044453024218283
the_consideration	0.01966523378212888
the_consideration_of	0.3439469784081477
the_constitution	-0.17088279006979532
the_country	-0.9973221974522405
the_day	0.3099659751502027
the_debate	-0.33400547677402254
the_decision	0.1725600264121906
the_desk	1.133396784858449
the_desk_and	0.8842347303730165
the_difference	-0.08496098847317213
the_district	0.021668325778232272
the_district_of	0.2076646025634053
the_doors_the	-1.662424422064785
the_engrossment	-0.20592846876340945
the_engrossment_and	-0.5177920000884492
the_entire	-0.42512980098925063
the_executive_calendar	1.7574714098331514
the_extension_may	1.64872556791094
the_fact	-0.03553364039908302
the_fact_that	-0.6457911520778442
the_farewell	0.12585534345109897
the_farewell_address	0.5622356987347532
the_federal	-0.8222062704552632
the_final	-0.5476181449424307
the_floor	0.49051121221839944
the_floor_and	-0.49542397115973946
the_floor_i	-1.4484257639522842
the_floor_mr	-0.20184521146945236
the_following	0.19382344508716495
the_following_article	-1.6570283250511413
the_four	-0.01973725267775612
the_gentleman	1.5249010352168266
the_gentleman_from	-0.43484452070722424
the_gentleman_i	-0.014556837375799901
the_gentleman_is	0.20503946170132759
the_gentleman_mr	-1.8041599301998892
the_gentleman_opposed	0.20758927480916922
the_gentleman_will	0.43535487369984344
the_gentlemans	0.4749974330427037
the_gentlewoman	0.9706509337223117
the_great	-0.2528780334860313
the_high_privilege	1.098759692357473
the_hour	0.47504699352802254
the_hour_of	0.2258834677277724
the_house	0.7514678000731151
the_house_automatically	0.06991039116255472
the_house_floor	-0.9649350321508072
the_house_his	0.6356699861520027
the_house_i	-0.6228040073708561
the_house_is	-0.025033720597061604
the_house_of	0.4022798932682049
the_house_to	-1.2906285467182772
the_house_with	0.6888579960328757
the_journal	1.229509751282734
the_journal_of	0.1812047634436692
the_journal_stands	0.43486614390559775
the_junior	-0.2575904129882238
the_junior_senator	-0.07316195256982681
the_kind_of	-0.2416991446695114
the_law	-0.3896879538463607
the_leader_time	0.003372104750668977
the_legislative	-1.9892731228622396
the_letter_will	0.11055006493475207
the_majority_leader	0.8242147276781349
the_managers	-1.061358287299426
the_matter	-0.8102217435712303
the_members	-1.3973137765218455
the_message	-2.2928672393119243
the_message_from	-1.8929829460514767
the_most	-0.175298157371308
the_motion	0.38885601879521864
the_motion_the	0.8459087028870721
the_names_of	0.8159808637087216
the_nature_of	0.5842741301948686
the_next	-0.47534104295699
the_next_amendment	-0.1726867843629211
the_nominations_of	-0.4615757386530282
the_oath	2.2751071127508204
the_oath_prescribed	2.9665806162600687
the_objection	-0.7341052053724483
the_objections_of	1.418798981555726
the_only	-0.6141311241664213
the_only_change	0.5293567101234369
the_order_which	0.8583899994795576
the_other_side	0.4587022347267217
the_part	0.4222289845958995
the_part_of	1.0442584083145197
the_payroll	0.15128548764523958
the_payroll_of	0.002079641767397108
the_pending_business	0.05012342538928161
the_pledge	0.5002687481994295
the_pledge_of	0.5152828213373484
the_point	-0.2969151749051204
the_point_of	-0.2084568012606448
the_present_consideration	0.35230451264485646
the_president	-0.026801435584354015
the_president_be	0.24952560591255313
the_president_of	0.8114446515898532
the_presidents	-1.1940495598206078
the_presiding	-0.5181586257247219
the_previous_order	2.909814745905419
the_purpose	-0.7813573719997723
the_question	0.7816206035927127
the_question_is	1.5521324790343631
the_question_now	0.13953218703493836
the_quorum	0.6817739270642414
the_quorum_call	1.9635427539444217
the_record	0.11281757725808376
the_record_as	-0.368911091986757
the_record_the	-0.40878047224463376
the_remainder_of	0.33172092685769433
the_report_of	-0.2056815359625931
the_request	0.0002719923727077341
the_request_of	0.40208288991221985
the_resolution	0.4199326727322037
the_resolution_and	-0.7350984746803347
the_resolution_be	0.46056376403745436
the_resolution_the	-1.3584687283767236
the_resolution_will	1.9048607319272435
the_right	-0.49992807687803564
the_roll_the	-1.0170047896077083
the_rostrum	1.6307611549324814
the_rostrum_read	1.5754582464568645
the_rule	0.018663216443321026
the_rule_mr	-0.42773967175781585
the_rule_the	1.5008993520284675
the_rules	-0.13107473945018894
the_same_announcement	0.3188013987126225
the_second	-1.1782783531490544
the_secretary	0.24027173499764679
the_secretary_of	0.1894545511796381
the_secretary_will	2.0714707529018583
the_senate	-0.07427368839232232
the_senate_after	0.11540838282613575
the_senate_and	-0.05813308620276635
the_senate_as	-0.0007726016760830471
the_senate_because	0.3173180688812415
the_senate_bill	-1.2860596820505046
the_senate_i	-0.1256059946411806
the_senate_is	-0.19911802999098593
the_senate_jointly	0.10054383570226676
the_senate_proceed	-0.0069691665938537
the_senate_to	-0.3017609471896092
the_senate_today	0.9217088520190514
the_senate_will	0.10484374025006137
the_senator	1.7957575599462414
the_senator_from	0.8281816132749723
the_senator_has	0.7135096838369877
the_senator_is	-0.061079915804010496
the_senator_will	0.6498565427972585
the_senators	0.7978372036483654
the_slightest	0.04660033430992706
the_soviet	-0.21045850364676222
the_soviet_union	-0.23736562306481845
the_speaker	-0.8668035285112395
the_speaker_having	0.2602100875173836
the_speakers_announced	0.1938851110647058
the_state	-0.045242127278445565
the_statement	-1.5419985963085168
the_substitute	-0.19397943127968045
the_substitute_amendment	-2.05456720271082
the_suggestions	-0.032048650705612525
the_table	0.3993190983998691
the_text	-0.46053914823405895
the_text_of	0.002475549309921818
the_third_reading	0.1789277743213508
the_third_time	0.6643349077735584
the_time	0.44380645507316396
the_time_of	-0.032084905719856345
the_two	-0.9492519062385214
the_understanding	0.1831264617567207
the_unfinished	0.719367416517326
the_unfinished_business	1.1076931640155678
the_union	0.006266781216638301
the_united_states	0.14114671544922036
the_us	-0.5759202765284475
the_use	-0.04558705675847053
the_very	-1.2281452830406567
the_way	-0.438090187010007
the_whole_proceeded	-0.301969407792407
the_yeas	-0.07009947434952704
the_yeas_and	1.5604390618832233
their	-1.4149514345106402
their_own	-0.9738190795278314
their_remarks	0.3671161981616902
their_remarks_on	3.7656696955711197
their_report	0.5918855264062919
their_vote	0.8602516331756871
their_vote_from	2.1819046652091996
them	-0.9953980611261477
them_to	-1.0114627541906427
themselves	-0.27641100762621895
then	-1.5811303737001954
then_i	0.6898420509219234
then_i_have	0.7253158556861705
then_i_will	-0.540567782837071
then_mr_president	0.385832287024958
then_the	-0.387256392788338
there	0.0705754402265078
there_a_report	0.9556199425815861
there_and	-0.12233388843391878
there_any	0.7876287028573662
there_any_amendments	0.23914442766423416
there_any_other	2.8286301394938422
there_be	-0.17091768161020668
there_be_no	0.0744690356505893
there_being	-1.5358476406031834
there_further	1.3370998427643215
there_has_been	-0.724786002009577
there_is	0.04108512608198153
there_is_an	0.23311254556222982
there_is_no	0.10498975086931922
there_objection	0.7318906064951352
there_objection_the	-0.17771144938905498
there_objection_to	1.2798771798257367
there_objection_without	-1.5495638087897614
there_was	-0.43188030470337596
there_was_no	-0.10199338299076738
there_will_be	-0.616012318473132
therefore	-2.2672523866978764
thereof	0.4922869635579368
thereof_and_for	0.3961635624711392
these	-2.551701662505858
these_nominations	0.47322153705164716
they	-1.079194189824093
they_are	-0.12174415192274574
they_certainly	0.2982938427629273
they_have	0.04784611782058134
they_have_been	0.19787718714042957
they_have_not	1.1933966395417153
they_located	0.36588323726488514
they_will	-1.03706916793542
thie	-0.11813479846201178
thing	-0.26858433632220213
think	-0.23669519324776594
think_it_would	2.2286741176993132
think_so	2.659323135950501
think_the	-1.772187668366693
think_they	0.358142610513851
third	-1.250267624893082
third_reading_read	0.31358479329792655
third_time	1.3110355738817705
third_time_and	0.2824008133310549
third_time_was	-0.33870709975369895
thirty_dollars_a	0.022042543489536263
this	-1.8897748197016049
this_a	0.12315422062490684
this_amendment	-0.7021436467340951
this_announcement	0.839832412476351
this_bill	0.22262613670927334
this_bill_is	0.5573915684088875
this_bill_will	-0.20131678532602496
this_has_nothing	0.7413660316272233
this_is	-0.045419594470928956
this_is_a	0.024527891349382765
this_morning	-1.5052482386795658
this_motion_to	-0.02917016584810922
this_nomination	0.3210728537137034
this_point	-0.16161499993115283
this_point_in	0.003459216808798822
this_resolution	-0.6624287244914255
this_rule	-0.4820346889517562
this_side	0.27795432226629474
thomas	-2.768925103271065
thoroughly	-0.07577042571947895
those	-1.847863740658744
though	-2.6227612256175012
thousand_dollars	2.6420648133991254
thousands	-0.13487807687539144
threatened	-0.30526454344067283
three	-0.25495579253300976
three_instances	0.11958226487786716
three_minutes	0.4492386916575595
three_or	0.2148326128918227
through	-0.7917363787059671
through_the	-0.65275786824797
throughout	-0.9290506963364149
throughout_the	-0.38216713702994937
thursday	-0.7954118316693704
thus	-1.4801667991953815
tie	-2.67267593059135
tiff	-1.0647515511241967
tiff_omitted	-0.9186771498402295
tile	-0.7537817186867589
time	0.32387191423190764
time_and	-0.1665193805582847
time_and_i	-0.40853906089230535
time_and_passed	0.7066649530186357
time_as_he	0.2113925859329622
time_as_i	-0.00907993564495023
time_for	-0.17967051060580094
time_i	-2.367286776398895
time_in_opposition	2.145560359387976
time_mr	-3.587786719917238
time_of	0.33367577444039803
time_of_the	2.4848626184419738
time_that	-1.5897194159581967
time_the	-1.6045154411874054
time_to	-1.765665145952997
time_was	-0.6950061995375216
time_was_read	-0.7332110260054813
times	-1.1372295787762763
tion	-4.006413523661088
title	0.003501039191530258
title_of_the	1.1796290653898667
to	-1.0396788860373976
to_a	-1.1881391820795144
to_a_point	0.45241871117754234
to_a_question	0.7695371520715951
to_accept_it	-0.8696634723888841
to_achieve	-0.06128570571546615
to_all	-0.010847637056878011
to_allow	-0.8058921974109146
to_amendment	0.7748178092045852
to_and_the	0.5217795544732448
to_answer	-0.7937602563680048
to_answer_on	0.8837923521407673
to_as	-0.20430601230900272
to_ask	0.08516828298560286
to_authorize	-0.27930266899555656
to_be	-0.7254105018458943
to_be_brought	1.4487175361561566
to_be_equally	0.7707867115306117
to_be_heard	2.459218296416416
to_be_read	-1.161042565965148
to_bring	-0.3991214015000658
to_call_the	0.06674862327188222
to_clause	2.076885012968074
to_consider	-0.008851582192774965
to_consider_the	-0.03353722245327648
to_discuss	-0.743753320930786
to_do	-0.4555351539748873
to_do_it	-0.00335445036912476
to_do_so	1.3275222561953302
to_do_that	0.36255060256023197
to_en	-0.09352649651974068
to_engage	-1.1822407791686345
to_engage_in	-0.2605015863054481
to_establish_postal	0.028741550660171956
to_explain	-0.3299656912455912
to_express	-0.5984394930054335
to_extend_my	1.1555698037039264
to_find_out	0.39991715526948374
to_have	-0.40528597607109623
to_have_it	0.4549857488802896
to_have_printed	-0.5784834020711713
to_have_the	-0.42524718785232146
to_his	-1.3643772872144333
to_house	-2.751417319625146
to_hr	-0.21867174107143056
to_include_a	1.5157380836105419
to_introduce_a	0.8281928660514242
to_join	-0.5473543200990437
to_lay	0.37810243355467693
to_lay_that	0.30629181683496415
to_let	-0.7599608879722112
to_lie_on	-0.16686574394862808
to_make	-0.8904432946428372
to_me_i	-0.4280098390088808
to_me_mr	-0.16088248386610293
to_me_so	0.6870247446318943
to_move	-1.4287879273191653
to_my	0.15259618543920864
to_object	0.9186817822226959
to_object_mr	-0.6249544148564371
to_offer	-0.3543749307300885
to_pass	-0.43654880497946635
to_protect	-0.5085422805238725
to_raise	-0.7243180003426357
to_read	-2.659559403344134
to_read_the	-0.1078671146256322
to_receive	-0.1445326371886744
to_recommit_mr	-0.4039299876457488
to_reconsider	0.4241518192849864
to_report	-0.2199664197995987
to_respond	-1.899189064207705
to_revise	1.276569757433349
to_revise_and	0.45791722632296067
to_rule_the	-2.2640937646651893
to_say	0.23800694940048087
to_say_that	-0.47808813581405807
to_section	0.3659837105426327
to_section_4b	1.944271927661241
to_send	-0.18837990250690514
to_strike	-0.5172548699136373
to_strike_out	0.14702012934508257
to_strike_the	-0.08731924606444207
to_support	0.2609761593195368
to_suspend	-0.36509869841074405
to_suspend_the	-0.47556384425399045
to_table_the	-0.6028458156684738
to_take	-1.052724216606313
to_thank	-0.7297128365586671
to_that	1.2241834703062866
to_the	-1.3536340760599013
to_the_amendment	1.3168620441251997
to_the_bill	0.07590919790846265
to_the_chairman	1.8186863878096777
to_the_conference	0.04333079452872482
to_the_consideration	0.8586476544081361
to_the_desk	1.896539368789852
to_the_distinguished	0.05857297438617273
to_the_floor	0.7501473856334346
to_the_gentleman	0.09907827910811798
to_the_gentlewoman	0.1713944667875423
to_the_motion	1.3517832501702176
to_the_moynihan	-0.12189311466828887
to_the_question	-1.551936080406762
to_the_request	0.42218436119447283
to_the_rule	0.7788784670376933
to_the_senator	-0.14683526347839992
to_their_names	0.8803742327772178
to_this	-0.7924243835410725
to_this_amendment	1.8904656020401656
to_this_bill	-0.48979980512687926
to_u	-0.23115962137838061
to_vote	0.6123422489940331
to_what	-1.473075493731647
to_which	-0.011261844276148764
to_withdraw	-0.8307154545251336
to_yield_the	-0.8324741772284615
to_yield_to	-2.090679617481292
to_you_the	0.9920174717843984
today	-0.761989787159052
today_i	-0.8090470139942796
today_it	1.2810709932167124
today_it_stand	0.5244668090420728
today_on_account	0.24261198610685614
today_to	-1.9339030987243588
todays_record	0.46776210796525375
todays_record_under	0.6925629708095413
todd	-1.5086517442858125
together	-0.6955209231244617
told	-1.7874254561179075
tomorrow_i	-0.29902527529230216
tons	-1.1357146074143059
too	-1.0618784563046129
too_late_now	0.7462802414338666
took	0.10607536082565325
took_the	0.46117007005598254
took_the_chair	1.9270056903239459
tools	-1.7676374470013343
total	-3.161003634263243
toward	-0.030150116064960614
tr	-0.09070481556298637
trade	-0.6002158948306586
training	-0.8541944449234642
transfer_i	0.03430781031373621
transfer_i_vote	0.009275280788455225
transportation	-0.7555985183765237
treatment	-0.8820090339282446
treaty	-0.9188843981795197
tremendous	-1.6109423939803262
tribute	-0.6799244693653395
troops	-0.9422343901212124
true	0.4823678817316875
truly	-2.0868794281375425
trust	-1.516677035371739
try	-0.04726516960295937
try_to	-0.021604113919324503
trying_to	-0.2448527849260002
tuesday	-0.5591271874431307
twice	-3.9192652887348634
twice_i	-0.6123518135356747
two	-0.46664275140179035
two_amendments_pending	0.7942358676533721
two_and_a	0.12621494241385003
two_million_dollars	0.6766961640297385
twothirds	0.6489518520785865
tx	-2.608914300197726
type_of	-0.19245909281479515
u	-1.7902328280757875
udall	-4.999941389050582
unanimous	0.1990623562538475
unanimous_consent	0.17994243873799506
unanimous_consent_for	1.1020726676312638
unanimous_consent_that	-0.5657889764945827
unanimous_consent_the	-1.280248582476861
unanimous_consent_to	-0.20373492476423002
unanimous_report	2.637654974937116
unanimousconsent	-0.6853739774537921
under	-0.6639004148160171
under_a_previous	0.8702674971439235
under_existing_law	0.4225464074605785
under_present	-0.5443908825634969
under_rule	0.09044361902299855
under_the	-0.3365186645821122
under_the_previous	0.7431625267943645
under_the_rule	1.8762068241887067
under_the_speakers	0.17263819720725204
under_this_bill	1.2811709066191672
understand	0.337593574268375
understand_it	0.06279239210987812
understand_that	0.7383364450985378
understand_the	-1.4186507109562214
understanding	0.23244416684644315
understanding_that	-0.028009504652703188
undoubtedly	-0.18937780708305976
unfortunately	-0.464741804320859
union	-0.5390197479978155
union_calendar	1.2978654041426687
unique	-0.008554320551894389
united	-1.3998531917674195
united_states	0.047414717718902336
united_states_is	-0.029843065716153954
university	-1.1557279818641237
unless	-3.320056169099742
unnecessary	-1.0990232609133708
until	-2.0664445436186805
up	-1.2235185868488427
up_the	-1.608938738552196
upon	-1.0314879036545384
upon_the	-0.8265713836550536
upon_the_disarmament	0.5995114723379611
upon_the_table	1.0172485194774066
upon_what	0.41002976270509056
upton	-0.023442281385684355
urban	-0.26271209108900345
urge	-1.12840434254103
urge_adoption	0.19451823441939073
us	-1.602149968301941
us_have	0.719071512241204
us_have_a	0.5741528491615586
us_to	-0.36859172003720087
us_vote_on	1.1545256277209408
use	-1.1612525902130815
use_of	-0.34947943987024377
used	-1.0478784313952343
using	-0.005496136072081972
utah	-0.9466721467156272
utah_the	-1.3142821779289335
v	-1.7381582278289378
va	-0.9052003123811536
vahan	-2.200325589536532
valencia	-0.4222250621208365
validity	-0.6181648538716089
valley	-0.8885028229671273
value	-1.9433576794314518
various	-1.672469703443938
vegetable	-0.602888171118695
vento	-6.381746641902695
vermont	-0.16300071456131693
version	-0.1331347529849544
very	-1.1889102159111347
very_glad_to	0.6435836506929017
very_well	1.347289805442012
veterans	-0.2159854112146779
veto	-0.553891602102096
vice	-0.869604223331895
victims	-0.42719415198997807
victor	-0.4843000852798899
victoria	-1.4473497397868407
vietnam	-0.04779105313559012
view	-1.8222394189929145
violence	-1.5453917717330583
virginia	-0.9199882489124332
virginia_is_absent	0.10841390048496076
virginia_the	-2.1565195313494128
virginia_to	-1.3549289337189738
voice	-0.9181955736122575
vote	0.24866356268334538
vote_by_which	1.3417649791918278
vote_demanded	0.6364445911073344
vote_demanded_on	1.8089353534356876
vote_has_been	1.1857835052672308
vote_i	-1.0202521693476982
vote_on	-0.6817463173794652
vote_on_this	-3.2967843157910086
vote_the	-0.5424371423995761
vote_to	-0.11664021461342466
voted	0.5273470550959616
voted_in_the	0.8580169384059168
voting	-0.22461938974640608
voting_the	-1.3088246134933785
w	-3.571689513646727
wa	-0.159566598027966
wages	-0.8889036100190093
walker	-2.314697619206221
walter	-0.2401514535762821
want	-1.06515170495419
want_to	-0.49249205668170803
wants	-0.5856238200717252
war	-1.7776766832318815
was	-1.0607189837295095
was_a	-1.7905571498274995
was_agreed_to	0.9815639263687359
was_announced_as	1.403623124626707
was_hoping	0.10666128256003021
was_hoping_it	2.235766824224389
was_last	0.5517100387523526
was_last_year	0.8271450404439954
was_no	-0.5136182207638355
was_not	-0.4475355686841876
was_ordered	0.7076343478137685
was_passed	2.148482715503156
was_read	-0.32534802059945295
was_read_as	-0.1055686620966953
was_rejected	0.1553113960586041
was_taken	-0.07617460815320198
was_taken_and	-0.3036024589485052
was_that	2.384340897420259
was_the	-0.505132960765001
was_the_gentleman	2.854768740104302
washington	-0.962724749066886
washington_the	-0.2562476624008033
waste	-0.08391268984401032
water	-1.6921073744577704
waxman	-6.8558457473483
way	-1.221485287144099
we	-1.432414455366276
we_are	0.02616489665985224
we_are_ready	0.35441683571121796
we_can_not	0.5058390676077441
we_do	-0.3979677877876055
we_have_no	0.6858605352286327
we_have_order	0.246473719984914
we_will	-0.4376410472811056
weapons	-0.11735054855232582
weather	-0.9041643226516993
wednesday	-0.28966867073069014
week	-0.1752666317483076
well	-0.7491746743348118
well_as	-0.41855173677627416
well_mr	0.8046797707809561
well_mr_president	0.8267769811173101
wells	-0.3551443706249825
went	-0.04181707971748749
were	-1.3867611916858502
were_agreed	0.6166528113839871
were_agreed_to	0.11435220404194468
were_appointed	0.104839867663178
were_ordered_to	1.6001973569093841
were_referred_as	0.4775927993932868
west	-0.9138994969317018
west_virginia	0.20814946598179784
western	-2.309982741608619
what	0.1445596953985346
what_authority	2.8259352773005864
what_bill_is	0.8927797356664329
what_did	1.2845825735270509
what_does	0.12712991652968708
what_has	-0.35809732085830814
what_i	-0.9904012094775673
what_i_have	-0.3616551539463164
what_is	0.24311746409159468
what_is_the	2.606742660260419
what_it_is	0.4689483929799809
what_it_says	1.125454688985739
what_length_of	0.023627091155426397
what_page	2.2835629282570418
what_page_is	0.6107523308780615
what_subject	0.45708621223526663
what_the	-2.872670245821787
what_this	-0.18442657868647622
what_was_the	1.3513925779397822
what_we_are	1.093520517638998
